1900 1358 10
1807 451 10
1724 841 10
1629 1767 10
1465 1052 10
889 1634 10
654 841 10
8 1064 10
585 1902 10
832 451 10
598 182 10
464 1901 10
406 451 10
8 783 10
889 1592 10
223 16 10
1917 1912 11
1917 823 11
1852 1872 11
1918 1909 11
1796 1915 11
1749 1914 11
1797 1916 11
1919 1348 11
883 1224 11
1921 946 11
1922 1923 11
1924 1925 11
1926 1927 11
399 872 11
1928 973 11
174 1453 11
1549 1257 11
1920 1348 11
1458 1453 11
579 1912 11
1512 383 11
1907 1908 11
741 1909 11
148 1910 11
246 953 11
37 1674 11
273 635 11
281 1911 11
1425 827 11
459 1590 11
652 1824 11
743 1674 11
419 296 11
900 238 11
903 1216 11
1118 1150 11
1183 1913 11
1389 1934 12
1412 1514 12
1513 260 12
1561 1016 12
1935 639 12
1833 1938 12
1936 1848 12
23 96 12
1215 1939 12
1388 1033 12
1762 387 12
1357 1778 12
1017 1937 12
1330 1254 12
322 1930 12
8 356 12
1357 1268 12
546 1931 12
769 1747 12
1907 1929 12
1118 1828 12
1098 1932 12
1120 1933 12
1267 1268 12
1117 845 12
1484 1943 13
1951 1952 13
1949 1950 13
1948 543 13
1946 1947 13
1798 1942 13
1802 1820 13
17 92 13
1944 1945 13
1672 697 13
1512 1702 13
1512 383 13
8 1627 13
832 1941 13
624 1701 13
459 1077 13
459 1793 13
429 1420 13
438 1563 13
8 1940 13
484 1209 13
484 921 13
585 1942 13
1385 935 14
1957 554 14
974 1673 14
1448 1613 14
1357 635 14
878 1336 14
31 1956 14
1724 1811 14
1787 841 14
1852 730 14
1900 1955 14
162 941 14
1496 1613 14
1258 1048 14
900 549 14
185 1954 14
1098 1635 14
183 1673 14
273 1814 14
281 1241 14
391 1684 14
181 250 14
429 562 14
598 1257 14
788 1953 14
832 1138 14
928 755 14
429 1737 14
1852 285 15
1807 1958 15
1852 1961 15
1962 1963 15
449 1967 15
1965 1613 15
1966 1497 15
34 115 15
47 856 15
1796 1960 15
1296 1964 15
1785 1925 15
1485 1959 15
1672 1668 15
1566 1670 15
1531 1074 15
1513 486 15
1455 1162 15
1512 1675 15
1179 1958 15
1117 1663 15
931 426 15
788 285 15
624 1730 15
1781 1938 15
1762 1862 16
1672 1127 16
1852 1150 16
1596 1202 16
31 446 16
47 600 16
1974 1354 16
1458 1453 16
651 1972 16
1118 1973 16
533 1686 16
403 1971 16
8 1970 16
8 511 16
391 1969 16
200 1968 16
113 466 16
1978 1344 17
1523 1977 17
1425 1054 17
1418 675 17
900 300 17
1852 893 17
456 261 17
391 1166 17
145 1976 17
1975 876 17
1302 675 17
1330 772 18
1389 1891 18
1449 1476 18
1449 1958 18
1582 1125 18
1672 283 18
1699 1985 18
1988 678 18
1987 895 18
1989 1081 18
1990 1081 18
1991 1071 18
1992 1993 18
337 1994 18
1289 1675 18
1944 1986 18
1288 689 18
1144 597 18
1984 957 18
102 1979 18
1258 378 18
273 667 18
273 1731 18
389 352 18
459 1571 18
566 1980 18
632 544 18
102 474 18
760 961 18
889 1982 18
948 949 18
1117 1605 18
1118 1150 18
1218 1983 18
1981 1413 18
17 665 19
2000 2001 19
1849 2002 19
1849 2003 19
2004 2005 19
2006 2007 19
2011 2002 19
2010 634 19
2013 563 19
31 1956 19
47 600 19
1782 1660 19
2008 2009 19
1672 998 19
2012 544 19
1163 1999 19
200 1995 19
8 690 19
8 1085 19
403 404 19
389 562 19
459 1691 19
1447 352 19
643 988 19
1179 1998 19
1098 1997 19
1098 1996 19
468 222 19
830 758 19
748 1947 19
85 2016 20
2019 2020 20
23 2015 20
483 2026 20
31 1379 20
2024 2025 20
2022 2023 20
2021 1673 20
47 1097 20
85 1281 20
2018 104 20
2000 2016 20
2017 400 20
889 1162 20
889 2014 20
901 730 20
651 1257 20
1330 1486 20
1389 2015 20
1762 1577 20
1179 1677 20
1485 1982 20
1389 1518 21
2032 2033 21
2031 1101 21
2030 1598 21
1768 1717 21
1672 75 21
1623 1308 21
1522 1520 21
1389 531 21
900 2029 21
181 2028 21
732 1420 21
102 1793 21
1342 1621 21
1392 2027 21
1907 78 21
1301 1081 21
1749 1665 22
2037 2038 22
2039 586 22
2040 1873 22
2044 1081 22
2042 2043 22
1672 965 22
162 2045 22
174 2034 22
2040 2041 22
1653 2036 22
1849 1771 22
1412 1514 22
1334 2035 22
1170 1047 22
889 1983 22
883 1224 22
643 2034 22
459 1235 22
403 1381 22
8 783 22
368 855 22
1653 1287 22
1602 809 23
1522 996 23
2050 1801 23
1458 2049 23
2048 1517 23
459 1379 23
788 106 23
315 2047 23
273 2046 23
1301 1800 23
1718 75 24
1852 749 24
2000 1752 24
1830 935 24
1522 659 24
2053 1714 24
568 2052 24
579 647 24
513 234 24
8 2051 24
8 1923 24
900 327 24
47 120 25
162 289 25
2064 1071 25
2063 631 25
2062 927 25
1796 2061 25
2000 2016 25
1724 1505 25
1623 727 25
1640 1505 25
1944 2060 25
1389 2058 25
1301 1996 25
1267 2057 25
1218 1210 25
928 755 25
651 1644 25
579 2056 25
2055 1621 25
2054 1621 25
1429 2059 25
1034 2069 26
1332 2070 26
1544 1910 26
2071 2072 26
2073 2074 26
2079 2080 26
31 2078 26
31 494 26
47 856 26
760 2034 26
2077 1877 26
459 559 26
2075 2076 26
403 2068 26
459 2068 26
985 1509 26
2065 2066 26
68 927 26
264 215 26
68 576 26
273 541 26
273 1726 26
364 1878 26
8 1668 26
8 2067 26
1796 2091 27
1796 472 27
1796 2090 27
1944 2089 27
2092 1737 27
1322 1287 27
2095 1311 27
2096 544 27
31 1956 27
23 61 27
449 2097 27
2093 2094 27
1512 1675 27
1672 2088 27
381 1240 27
1399 2087 27
2081 2082 27
141 2083 27
368 327 27
403 2084 27
339 844 27
888 2085 27
889 963 27
928 1622 27
1078 2086 27
1179 1677 27
883 1257 27
23 2100 28
1544 1071 28
1566 2103 28
1580 1730 28
1841 1481 28
1651 526 28
31 2109 28
2104 715 28
2105 2106 28
2107 265 28
2108 1219 28
1485 2014 28
1987 42 28
1465 914 28
1321 827 28
1512 1411 28
1465 1816 28
391 300 28
8 1995 28
459 2098 28
475 2099 28
438 1612 28
1078 2100 28
1330 2101 28
1334 793 28
1357 2102 28
1357 635 28
706 26 28
1944 320 29
1522 1336 29
1672 1959 29
1704 1023 29
1699 1048 29
1796 1873 29
2124 2125 29
2119 2120 29
2121 1654 29
2123 1169 29
1498 2117 29
1322 1255 29
2118 1150 29
1485 1776 29
2122 362 29
1332 626 29
1465 588 29
2110 2111 29
339 844 29
438 1257 29
429 1208 29
459 1097 29
456 1257 29
889 2113 29
1118 2114 29
1142 1744 29
381 2115 29
2116 1605 29
1289 378 29
672 2112 29
1718 1216 30
2136 1925 30
2135 1812 30
2133 2134 30
1852 2132 30
1831 1952 30
1796 2025 30
878 2131 30
1796 873 30
1183 2129 30
1118 1216 30
652 268 30
565 2128 30
403 2127 30
353 908 30
291 2126 30
1269 2130 30
2138 2139 31
1550 2137 31
1458 758 31
1831 1613 31
1267 169 31
1055 1996 31
1357 169 31
2141 1257 32
2152 776 32
2151 324 32
2149 2150 32
2147 2148 32
2146 2076 32
2135 1504 32
2124 75 32
2032 2145 32
2013 1680 32
2143 2144 32
2141 2142 32
1852 2140 32
31 2153 32
1623 727 32
353 77 32
8 511 32
8 720 32
403 77 32
468 222 32
1796 1960 32
928 604 32
1258 886 32
1321 1336 32
1402 1538 32
1425 1667 32
734 746 32
1796 1950 33
2062 1257 33
1900 206 33
1900 2159 33
2104 1605 33
2161 2162 33
2160 1844 33
35 1379 33
47 175 33
1796 2041 33
2151 941 33
1796 2158 33
1796 873 33
1599 2158 33
159 2154 33
102 1625 33
273 2100 33
438 1632 33
522 562 33
368 126 33
381 1048 33
1289 2155 33
1332 2156 33
1646 2157 33
1170 1954 33
2161 1150 34
1875 354 34
2017 1216 34
2095 1081 34
2149 2150 34
1284 1685 34
47 600 34
31 2078 34
31 1879 34
31 1956 34
23 740 34
1688 1171 34
1284 1601 34
1651 746 34
197 1473 34
1526 1026 34
68 2163 34
1448 2167 34
18 1473 34
18 2164 34
272 1391 34
403 876 34
1593 990 34
624 1649 34
889 2165 34
900 2166 34
1118 1478 34
1331 2034 34
429 1737 34
2176 2102 35
1269 2173 35
1330 2174 35
1399 2175 35
674 1945 35
1258 2172 35
2177 2120 35
2178 2179 35
189 980 35
31 2179 35
1944 1387 35
954 588 35
1802 1693 35
954 2171 35
18 2168 35
102 1839 35
102 1969 35
954 1277 35
291 2169 35
288 289 35
468 2170 35
728 376 35
900 1071 35
954 1452 35
459 2153 35
1768 356 36
1713 1473 36
1599 2180 36
1768 532 36
1830 602 36
2079 2182 36
2186 2187 36
2188 1610 36
2189 2190 36
85 550 36
1615 1272 36
1988 726 36
1629 2185 36
1218 1257 36
1314 2180 36
291 2180 36
291 2120 36
391 1684 36
1513 2184 36
438 1257 36
377 2181 36
652 1955 36
900 961 36
859 2182 36
1269 2183 36
459 308 36
1485 1257 37
2104 2196 37
1485 2195 37
1485 2194 37
889 2193 37
17 1439 37
403 2192 37
197 2001 37
438 1274 37
377 2191 37
368 1976 37
273 1624 38
391 772 38
8 235 38
8 2197 38
1672 770 38
1713 2198 38
2199 228 38
1768 1439 39
1944 2207 39
1944 2208 39
1988 685 39
2209 631 39
2104 715 39
2212 439 39
2211 1726 39
31 1956 39
2213 2038 39
1597 1562 39
47 584 39
2210 553 39
47 163 39
1629 1630 39
1560 2205 39
1629 2206 39
368 2200 39
889 2201 39
931 2202 39
928 755 39
1118 1150 39
273 1731 39
1182 2203 39
1289 2191 39
1289 2204 39
1319 715 39
1330 238 39
1182 1361 39
1485 1634 40
1629 2219 40
1646 91 40
1672 195 40
2220 1952 40
2143 195 40
2221 1786 40
24 1657 40
1465 2102 40
1949 2020 40
1388 665 40
1465 2218 40
1330 2101 40
72 1027 40
273 1726 40
273 195 40
429 2214 40
406 2215 40
403 404 40
900 1557 40
928 2216 40
654 2217 40
1330 1174 40
459 1793 40
2229 1126 41
2044 1041 41
2212 1150 41
2221 1231 41
2227 2228 41
2230 1126 41
1057 2235 41
2232 809 41
2233 2087 41
174 104 41
2234 2228 41
2000 276 41
2231 2101 41
2000 2226 41
1762 466 41
1672 1222 41
2081 1242 41
632 1685 41
515 2222 41
1289 779 41
1303 781 41
303 1420 41
1332 2224 41
1458 2015 41
1495 104 41
1597 774 41
1661 2225 41
1330 2223 41
1988 2241 42
2242 1390 42
2178 2214 42
2232 2001 42
1500 1406 42
2245 629 42
2246 961 42
85 1668 42
1796 1950 42
2243 2244 42
1796 2041 42
1182 1157 42
1672 163 42
1830 746 42
643 715 42
1168 2237 42
1267 2238 42
928 2236 42
1383 1652 42
1661 117 42
1671 2240 42
1672 1652 42
1314 2239 42
47 2255 43
1485 2165 43
2253 2254 43
2252 1507 43
1843 2251 43
1797 2148 43
1629 2250 43
1485 1206 43
1465 1257 43
936 2249 43
1098 2148 43
1118 1726 43
889 597 43
528 2248 43
459 474 43
8 778 43
391 43 43
2247 1621 43
1399 794 43
1615 2259 44
2062 1571 44
1672 617 44
2260 1064 44
878 2258 44
1672 1707 44
1332 2257 44
928 2256 44
8 690 44
273 1814 44
102 1571 44
1418 206 44
1718 576 45
1367 2265 45
1359 2264 45
654 1730 45
2266 613 45
8 933 45
273 1707 45
2261 2262 45
468 2263 45
1796 2277 46
2242 846 46
2212 157 46
2266 1860 46
2278 2279 46
2280 222 46
2283 2284 46
2285 2286 46
2287 2288 46
2289 1673 46
2290 324 46
337 1663 46
1830 912 46
2281 2282 46
1465 318 46
2136 2180 46
1357 2275 46
1426 2276 46
8 856 46
8 2267 46
438 1726 46
672 2269 46
706 1553 46
706 2270 46
459 2268 46
1144 919 46
1144 2271 46
1182 2272 46
1289 764 46
1332 2273 46
1710 2274 46
1118 1478 46
2143 1216 47
1565 2269 47
1582 1125 47
1672 1627 47
1768 2298 47
1813 2299 47
2143 2142 47
23 1224 47
31 2153 47
2232 951 47
2300 1081 47
2301 1387 47
2302 2303 47
244 1958 47
2199 228 47
1465 989 47
1394 2297 47
1389 1891 47
1449 2294 47
484 2291 47
151 2269 47
1292 1621 47
181 1387 47
8 2292 47
312 1387 47
459 130 47
928 1622 47
1170 2294 47
1267 1268 47
1357 2295 47
1357 2296 47
8 2293 47
1804 202 48
1522 953 48
1672 2223 48
1718 1257 48
1796 2277 48
47 600 48
1464 1407 48
2212 2312 48
2232 2313 48
2314 1652 48
2315 965 48
2316 2317 48
2143 1125 48
1464 592 48
8 2308 48
10 201 48
2304 458 48
156 104 48
1392 1621 48
8 2305 48
8 2306 48
8 2307 48
2048 2311 48
468 2309 48
976 2310 48
1170 1551 48
1267 755 48
1399 104 48
459 1590 48
1740 182 49
2122 1628 49
2211 1216 49
31 1956 49
2232 1216 49
2325 2326 49
2330 2329 49
2328 2329 49
1769 2331 49
2332 1504 49
1215 2333 49
1672 665 49
2327 2269 49
1376 1150 49
420 2324 49
1522 1101 49
113 1257 49
1574 257 49
273 493 49
8 1644 49
459 1976 49
651 2292 49
2318 2319 49
928 2320 49
1187 175 49
1301 2321 49
1301 2322 49
1332 2323 49
928 635 49
1802 1684 50
2232 1554 50
2314 2335 50
2336 2269 50
23 2339 50
1765 2338 50
47 1546 50
1700 1488 50
1830 771 50
2337 26 50
1640 2334 50
272 1391 50
1522 659 50
1552 75 50
391 1717 50
403 1181 50
598 599 50
330 771 50
1010 425 50
1183 1150 50
1331 260 50
2048 774 50
900 2308 50
1485 2125 51
2345 2346 51
2343 2344 51
2232 775 51
2104 2196 51
1987 895 51
1672 770 51
1465 1747 51
643 327 51
1399 2342 51
1330 260 51
897 2341 51
429 297 51
377 2269 51
2081 458 51
0 2340 51
1403 703 51
1218 1230 52
2349 772 52
1549 2269 52
897 400 52
2350 1952 52
883 2348 52
8 511 52
273 2347 52
275 2165 52
449 2331 53
978 605 53
162 2359 53
2358 1033 53
2289 1669 53
31 2268 53
1875 2357 53
1762 2196 53
1718 105 53
1465 2356 53
2314 573 53
1357 981 53
1350 1760 53
1163 2354 53
1024 544 53
546 2353 53
459 2268 53
281 2352 53
197 2351 53
2081 1242 53
1512 2355 53
1566 150 54
1629 2366 54
1796 316 54
1807 2367 54
2212 439 54
2368 2369 54
2375 1701 54
2371 941 54
2372 2373 54
2374 1305 54
2376 735 54
1560 2365 54
47 163 54
1465 2364 54
2370 864 54
928 1036 54
1512 2363 54
213 1747 54
1743 1420 54
8 1676 54
406 1534 54
621 2360 54
1819 1534 54
528 78 54
760 986 54
568 2362 54
883 493 54
897 1647 54
643 2361 54
1944 2089 55
1796 1803 55
2040 1395 55
2337 592 55
2374 2380 55
2383 2384 55
2382 120 55
2385 2386 55
2387 2388 55
2389 805 55
2381 586 55
1672 2379 55
660 222 55
1522 626 55
1614 1077 55
2081 2377 55
232 1285 55
471 1683 55
273 1814 55
211 864 55
976 2378 55
994 1195 55
1258 1659 55
1512 1675 55
403 1758 55
2336 2397 56
1796 2395 56
31 2153 56
2232 2396 56
2314 104 56
2243 800 56
2374 1048 56
2400 2401 56
2382 902 56
2382 2398 56
2405 210 56
2399 1081 56
2402 2403 56
2404 1694 56
1796 472 56
2382 1645 56
1944 1473 56
585 2391 56
1672 376 56
2081 1242 56
377 1312 56
8 1268 56
528 2390 56
645 1349 56
883 150 56
889 989 56
1761 182 56
1183 318 56
1258 2392 56
1710 2393 56
1710 2270 56
1522 2394 56
1623 715 56
1024 715 56
1894 703 57
1017 864 57
1296 588 57
31 2347 57
31 26 57
2382 2410 57
2374 1675 57
1672 965 57
2411 1878 57
2412 54 57
2233 1514 57
1597 2409 57
2382 1760 57
1389 1345 57
2261 2120 57
221 997 57
307 2406 57
1586 215 57
391 300 57
225 2407 57
928 2408 57
673 864 57
1330 909 57
1331 1108 57
10 201 57
820 1827 57
1640 2415 58
2418 1150 58
2417 306 58
1796 2416 58
1586 2414 58
2419 591 58
1464 2348 58
1464 2413 58
1307 380 58
8 511 58
609 2115 58
1330 1122 58
2424 2425 59
2419 1150 59
1330 549 59
1258 2258 59
533 2422 59
1796 873 59
8 2421 59
888 1728 59
52 256 59
2116 2423 59
368 783 59
8 625 59
102 2420 59
2435 2422 60
2211 1216 60
2434 544 60
2431 2087 60
2431 1257 60
2430 1808 60
2429 1435 60
2417 746 60
2350 2428 60
2314 770 60
2432 2433 60
2160 2422 60
2104 715 60
368 2426 60
8 2427 60
436 258 60
459 2165 60
2107 2426 60
928 1211 60
1332 1338 60
1588 2202 60
1830 1665 60
834 1820 60
1875 2440 61
47 2447 61
2446 1012 61
23 96 61
2444 2445 61
2443 2335 61
2381 2442 61
2417 562 61
1875 2441 61
1830 746 61
1830 551 61
1522 324 61
1672 2439 61
305 2436 61
232 338 61
883 791 61
900 1071 61
323 212 61
1332 2437 61
1485 2329 61
2438 26 61
1289 886 61
2314 2142 62
31 1956 62
1799 1103 62
2233 2453 62
2314 16 62
1500 1406 62
2456 690 62
2337 486 62
2374 2454 62
2400 2455 62
2412 54 62
2457 1952 62
1830 823 62
2458 2459 62
1782 1660 62
459 2451 62
1629 2219 62
1672 2452 62
242 1525 62
368 2448 62
8 2449 62
389 1777 62
459 2450 62
389 426 62
585 586 62
928 2256 62
1267 1268 62
1512 626 62
878 418 62
1485 913 62
624 829 62
2405 1207 63
2104 1130 63
2232 1162 63
2232 2465 63
1500 1821 63
2418 1257 63
1810 1236 63
1600 2466 63
2467 434 63
2468 226 63
2469 1236 63
978 2470 63
47 175 63
2418 1150 63
1796 2464 63
2081 2377 63
1629 635 63
1762 2078 63
141 2340 63
273 374 63
475 2460 63
889 2165 63
1100 2461 63
1593 1621 63
1258 2273 63
1350 2463 63
1389 2351 63
1512 1362 63
1465 989 63
1375 2112 63
1152 2462 63
2232 2465 64
2405 2474 64
2475 2331 64
2476 1788 64
34 1222 64
2478 1581 64
47 120 64
2232 2226 64
2477 586 64
2122 2473 64
928 9 64
878 2269 64
1267 1632 64
1183 1230 64
1109 2311 64
897 1511 64
888 2408 64
734 1420 64
8 1268 64
2471 226 64
1629 2472 64
1544 1663 65
2482 768 65
2481 1150 65
2399 1806 65
1485 597 65
1319 1557 65
1402 2479 65
900 1658 65
888 766 65
465 1678 65
1425 2480 65
174 1417 66
2418 400 66
2104 2489 66
2013 2488 66
1768 2487 66
1465 770 66
1512 2486 66
2481 413 66
2116 2423 66
1258 2485 66
928 2256 66
628 2484 66
465 2483 66
273 117 66
1331 1709 66
660 1945 67
1813 2495 67
2242 2087 67
2233 2496 67
2314 927 67
2243 739 67
2382 2497 67
2501 26 67
2498 2499 67
2500 1364 67
2502 1828 67
2503 2504 67
24 2408 67
24 2455 67
1498 2495 67
2429 1499 67
1485 33 67
1987 2335 67
1425 1650 67
1465 33 67
58 2490 67
102 1370 67
37 2455 67
391 2491 67
8 778 67
459 474 67
651 1021 67
58 226 67
1314 2492 67
1330 2166 67
1357 2493 67
1357 1639 67
1388 2271 67
1412 1514 67
1258 2392 67
1425 2494 67
1234 2510 68
2107 1576 68
31 823 68
31 2511 68
2314 2512 68
2243 944 68
2246 2513 68
2515 1952 68
2477 2514 68
2516 493 68
47 600 68
337 2517 68
1522 2509 68
1215 946 68
2382 413 68
1522 996 68
2382 665 68
2508 2265 68
149 2505 68
312 466 68
8 993 68
389 746 68
528 823 68
528 2344 68
2318 1052 68
877 2506 68
718 659 68
10 1130 68
1301 2507 68
1388 2200 68
889 1630 68
275 1576 68
1258 1443 68
1118 1867 69
1215 2333 69
23 61 69
2527 2528 69
2525 2526 69
2477 2442 69
2243 2524 69
2232 2519 69
2523 1678 69
1710 2522 69
1332 2437 69
2529 2470 69
1056 382 69
928 755 69
1031 586 69
8 61 69
546 2518 69
643 2348 69
389 382 69
888 2519 69
889 2520 69
889 2521 69
889 989 69
729 2519 69
2382 120 70
31 238 70
2212 2538 70
2233 2496 70
2382 130 70
2418 376 70
2545 1214 70
2540 1231 70
2541 54 70
2542 2543 70
2544 864 70
1057 2321 70
2523 524 70
2539 1236 70
1918 2537 70
1301 2333 70
1672 2535 70
2261 2530 70
273 2531 70
281 1241 70
8 2532 70
389 614 70
459 2268 70
6 1272 70
858 2533 70
1179 2422 70
1179 1180 70
1813 2536 70
1321 2509 70
1341 2534 70
834 779 70
1512 1675 71
1512 1362 71
1512 597 71
1485 1256 71
1672 2439 71
2419 1257 71
2553 1027 71
2552 2365 71
2554 1462 71
337 2034 71
1057 860 71
10 845 71
2550 2551 71
1319 715 71
2405 1982 71
1144 2548 71
1289 1027 71
1819 2546 71
339 2547 71
377 2548 71
401 2436 71
459 1590 71
598 1257 71
339 1747 71
1055 2333 71
836 521 71
889 1256 71
928 2236 71
1031 721 71
958 2549 71
47 2348 72
483 2556 72
2555 2407 72
2501 770 72
31 1437 72
1289 975 72
37 504 72
1944 1511 73
47 2561 73
2559 2560 73
2253 2558 73
47 2192 73
1672 905 73
273 2165 73
1170 1844 73
928 2256 73
889 724 73
728 512 73
8 511 73
1350 2557 73
2104 715 74
2253 1945 74
2418 1632 74
2569 2321 74
2435 1047 74
2419 882 74
2542 2543 74
2568 1231 74
1781 1938 74
2419 1354 74
1629 2567 74
2419 1150 74
1403 434 74
273 2562 74
8 1070 74
1170 2563 74
1258 764 74
2318 2015 74
1258 2564 74
1350 2565 74
1399 846 74
1258 1693 74
1485 2566 74
2382 989 75
1796 2041 75
1813 2572 75
2212 260 75
2233 318 75
2233 2578 75
2253 2579 75
2417 1050 75
2374 1048 75
2583 2584 75
1765 1766 75
2582 908 75
1796 1960 75
2585 2586 75
2587 2120 75
2588 1701 75
693 300 75
23 1257 75
2580 2581 75
1796 316 75
2418 2496 75
1485 2577 75
1746 1959 75
2570 1231 75
2318 2571 75
471 2572 75
391 448 75
8 1085 75
8 2573 75
401 746 75
443 2574 75
273 758 75
820 359 75
889 2292 75
928 2216 75
2575 2576 75
654 921 75
1357 1639 75
1485 433 75
787 545 75
1485 2102 75
1629 1116 76
1672 2592 76
2105 1939 76
2246 1066 76
47 600 76
1396 2506 76
76 2590 76
1080 1939 76
1589 2576 76
2582 1576 76
2508 2591 76
406 1673 76
1117 493 76
900 2590 76
728 1150 76
2 2270 76
8 2589 76
8 1609 76
2318 1624 76
102 1625 76
1975 518 76
1332 626 76
1672 2439 77
1732 2594 77
31 2153 77
2327 2352 77
2382 1514 77
23 2599 77
2545 2595 77
2596 2597 77
2598 26 77
1629 2513 77
2541 594 77
1566 2335 77
2382 2200 77
1544 1663 77
985 1016 77
459 474 77
883 594 77
883 2453 77
1559 2408 77
406 2593 77
1090 1844 77
1332 2181 77
1464 1071 77
1465 989 77
928 1622 77
2233 1486 78
2606 2321 78
34 2455 78
2604 2605 78
2602 2603 78
1765 2576 78
2552 2576 78
2382 1162 78
2253 139 78
1830 915 78
10 493 78
8 661 78
1350 2601 78
1350 783 78
1332 1684 78
1258 2485 78
1098 2600 78
987 1076 78
928 29 78
900 961 78
1629 922 78
2374 2610 79
2545 2144 79
1765 935 79
1765 1766 79
2314 2609 79
2611 2612 79
1587 2613 79
47 2348 79
2582 2103 79
2233 261 79
1412 300 79
1987 2342 79
1672 2379 79
1672 1222 79
1629 929 79
1170 2551 79
928 2256 79
711 2608 79
1975 2206 79
1975 2607 79
2143 1206 79
2382 413 80
2314 678 80
1376 1824 80
888 1272 80
2212 1506 80
438 704 80
8 520 80
197 2614 80
883 2348 80
1444 2616 81
1629 635 81
1629 2567 81
2212 2617 81
1500 2333 81
2253 2618 81
2418 1216 81
2545 1214 81
2620 1348 81
2621 2333 81
2622 591 81
2622 2623 81
654 2333 81
2418 1632 81
1258 2392 81
2619 1348 81
673 2616 81
1975 2465 81
676 144 81
273 1122 81
1170 1265 81
273 435 81
377 1343 81
209 201 81
403 2615 81
459 2268 81
834 1820 81
585 2616 81
889 2165 81
889 2102 81
403 2268 81
2253 356 82
2418 532 82
2435 2593 82
2596 1348 82
2628 2629 82
2627 864 82
2628 746 82
2630 1914 82
2233 1224 82
2627 841 82
2039 2442 82
1258 2625 82
1783 921 82
273 750 82
1802 2625 82
8 496 82
889 1983 82
928 2624 82
391 2493 82
1010 2270 82
1357 2626 82
1522 2442 82
928 1318 82
2212 276 83
2638 2447 83
2622 260 83
2622 1150 83
2585 2637 83
2639 1231 83
1500 2635 83
1852 2264 83
2253 2636 83
1749 2634 83
1412 2633 83
1032 27 83
896 1285 83
8 2632 83
2318 1814 83
1975 2631 83
1944 453 83
2374 884 84
2382 623 84
2545 2595 84
2638 260 84
2644 2533 84
2645 1932 84
2646 352 84
2651 2616 84
2648 342 84
2649 2650 84
2652 2653 84
2654 2576 84
2655 2576 84
483 2407 84
24 2656 84
2647 1257 84
2253 167 84
2643 351 84
1781 871 84
1304 2640 84
8 1668 84
31 2153 84
403 301 84
459 2153 84
672 2577 84
788 106 84
8 749 84
1258 2485 84
1332 423 84
1561 521 84
1561 2641 84
1629 2642 84
1672 2335 84
1672 1415 84
568 1889 84
2232 1113 85
2253 2626 85
76 1662 85
2382 2661 85
24 2664 85
2662 239 85
2663 2664 85
2135 2660 85
2501 486 85
2124 2659 85
1357 2015 85
1485 2193 85
8 1539 85
888 2657 85
1118 75 85
1672 2102 85
1357 2626 85
1400 2015 85
1425 2658 85
1334 1026 85
